,PC1,PC2,Quality
51,2.7130527426901665,-0.1844886400414191,6
52,2.727634830469184,-0.22125237037829873,6
53,0.6427832113839084,1.4277610944943917,5
54,1.7045532123165383,0.6996095846515777,6
55,2.2459864907414127,0.8523431807808521,5
56,2.201015430704892,1.978240435412984,5
57,1.4740738278529015,1.9665060851080083,5
58,2.488783147163834,0.5755767850013568,5
59,1.838084429037413,0.34690383977231687,6
60,2.0521650145723966,1.4660523485667882,5
61,2.027846740918971,1.9346264716928163,5
62,2.617648120061539,0.5719332043860252,7
63,2.8481783224561625,0.2312291176639811,5
64,3.063529220928857,-0.35628846341553694,5
65,3.063529220928857,-0.35628846341553694,5
66,2.6235237676902257,0.2999352858749321,5
67,3.34021446109176,-0.4945280203271413,5
68,1.6440072467479447,1.2959498559632803,5
69,4.075194289405373,0.5122508320876897,6
70,2.6731740621450646,0.45588067882727,6
71,1.9234872002054904,0.7354732452829792,5
72,1.9395164227663078,0.6784542060972094,5
73,2.66319408390095,1.2542104918247219,4
74,1.6825278620773614,2.36816538957274,5
75,2.5691456518606732,1.3847247022325013,5
76,2.5691456518606732,1.3847247022325013,5
77,3.5411240011080203,-0.14906771956586828,6
78,2.497998547399233,0.005956067413804069,5
79,2.524418115241349,2.114107618677369,4
80,2.3350672464574314,-0.1812390195745463,5
81,5.48309407617188,6.0160400949546196,5
82,1.5238912128960953,1.1837464505148638,5
83,5.933283265978129,4.572853775586527,5
84,1.5128290114007035,0.08141521623767477,6
85,2.3021296967298057,-0.03709135329617501,5
86,3.82553636160196,3.472514708262075,6
87,2.4561531040114164,0.4413531627744836,5
88,2.0868423900511064,2.9398768879208674,5
89,2.893924657499819,0.46840518469775444,5
90,0.5346741781790079,0.9960193408084865,5
91,3.82553636160196,3.472514708262075,6
92,3.9083090018698794,3.561027354838262,5
93,2.4561531040114164,0.4413531627744836,5
94,2.2800023108700063,-1.584374706239604,4
95,2.139243581723959,-2.6786393917026916,6
96,3.586906562461845,-0.10645456878724827,5
97,2.392707615196398,0.5153563962175828,5
98,3.832357884706335,0.4402473246326689,5
99,2.4925861883484393,1.0415395412880573,6
100,2.774350311210589,0.817028964615759,6
101,2.459259155733004,0.15012077177235605,6
102,2.4925861883484393,1.0415395412880573,6
103,2.0848008823596493,0.8737981826684325,5
104,2.0587193356023765,0.18383526941008246,5
105,2.0848008823596493,0.8737981826684325,5
106,5.5579379926157015,6.083179532808794,5
107,2.6202483971793105,0.811405083329761,5
108,1.7177018503513752,1.5805915780701716,6
109,1.5288417862653834,2.346873002883471,5
110,3.1434679109279604,1.4044751749549336,5
111,2.239761228874362,0.9886472226170533,5
112,2.0925863954296315,1.0127714358677642,5
113,1.97413815191534,1.9242241828936253,6
114,3.1434679109279604,1.4044751749549336,5
115,1.979606913961431,1.1645191632510965,6
116,2.653776010324205,0.8540624245951837,6
117,2.7002836818467975,0.5097697127950257,6
118,2.9276347075621043,0.6228508585745072,6
119,2.147969076073503,0.5650231997718376,6
120,4.03262381044613,1.8140562733893388,5
121,2.9276347075621043,0.6228508585745072,6
122,3.378318968921978,0.4395627462190061,5
123,3.173289593254979,0.6151435720800998,5
124,1.5416599815668797,0.39432944695884564,5
125,2.7917096774542065,2.242851106088581,5
126,5.252124679173002,0.07148874113492909,5
127,5.2285482070557165,0.038896802609401565,5
128,3.8233698172846178,0.339856876116856,7
129,2.1568707674465792,-0.39427314554031456,5
130,1.6655738590961766,2.1229062319841874,5
131,1.9199546409734514,-2.3989092498077267,5
132,1.9199546409734514,-2.3989092498077267,5
133,2.2921028620665216,-0.6110034705804767,6
134,3.6729721444944996,0.6485027985685629,6
135,3.2004363439607495,1.351949194240313,5
136,3.261351874426161,1.2920292247208058,5
137,2.1136413012658477,0.7855583907188021,5
138,1.7746187016047845,0.6428229967106259,5
139,1.693856149403979,0.6583213090371584,5
140,3.2004363439607495,1.351949194240313,5
141,3.261351874426161,1.2920292247208058,5
142,2.124977347465723,-3.41251129620161,6
143,2.2215022661388453,-0.42412272472471224,5
144,2.124977347465723,-3.41251129620161,6
145,1.2440616577180845,2.095055545818129,5
146,2.146475627290085,-0.7392852220990013,5
147,3.2963410033929974,2.686116445614759,5
148,2.4479186455332846,-0.29841347102768834,6
149,2.3823740837569023,0.7158855771081865,6
150,1.9228791934356249,0.07764608613099741,6
151,7.400313785733296,10.017859240096756,4
152,1.9891429193366525,0.04107031023873199,5
153,1.9891429193366525,0.04107031023873199,5
154,0.8025466754638526,0.8580740384393333,5
155,0.8239641357089422,0.8485918085169892,5
156,0.8025466754638526,0.8580740384393333,5
157,0.8239641357089422,0.8485918085169892,5
158,2.9552014705517515,0.11920200689861495,5
159,2.1865102983323634,0.331702798477684,6
160,3.683839937388245,0.6323400453855998,5
161,3.883533120429888,1.1964359813379253,4
162,2.5270066365470716,0.12304353770785773,6
163,0.5796014593514074,1.3526824872251162,5
164,0.5681034287397214,1.2891296677544124,5
165,1.8869363054787391,1.4032592763850718,5
166,1.892157064072324,-0.056365009185112586,5
167,2.1659541468697308,0.06129488796137654,4
168,2.8446360185567214,-0.40553672833204,6
169,6.326648149135808,4.8685491031957815,5
170,3.2524550113821666,0.3279515654655551,4
171,2.4906492985910704,0.7605156208180047,6
172,2.4906492985910704,0.7605156208180047,6
173,2.5769371602598805,-0.6343566991665527,6
174,1.9022631392963447,0.14367788671473916,5
175,2.58559459975118,0.31330370319730394,5
176,1.9022631392963447,0.14367788671473916,5
177,2.7512147199992465,0.4152561409736168,6
178,3.4466980318020743,0.095289417747149,5
179,2.5727788277775816,0.9886870876781209,5
180,2.5727788277775816,0.9886870876781209,5
181,3.773767599585339,4.1713013623214925,5
182,2.7913455743234263,0.4239586833054148,5
183,2.4866910102173145,0.39813593138676723,5
184,2.560212056275267,0.3999986113862592,6
185,1.0779910808560682,1.6581220893959574,5
186,1.3927430311953157,1.0377645135169569,5
187,3.0230348650778835,0.5943660039842471,5
188,1.063772989176005,1.1370555087027392,5
189,0.9846560463122747,1.1020168300349031,5
190,1.1492058911908447,1.4950804754164542,5
191,1.8375477970412823,0.06772689768423962,6
192,1.7266497701887815,0.9364085201007258,5
193,2.434489271625574,0.39696844813157856,5
194,2.434489271625574,0.39696844813157856,5
195,1.18985455029723,1.0639785006545035,5
196,2.3119655643267882,0.32903310438390704,5
197,2.6945160518292597,2.572312589569569,6
198,3.2062192124160225,-2.2645502686772603,7
199,3.692372272429629,-1.012476318937404,4
200,2.4320678019620745,1.1703255488293263,7
201,0.995876259897055,2.679169654161348,5
202,2.511908955019595,0.20852314974292058,5
203,1.7799886256349187,0.5682809230818203,5
204,1.887236508860467,0.60846503624713,6
205,2.848655714795695,3.004506767293301,7
206,2.848655714795695,3.004506767293301,7
207,1.106619439168401,0.8539090490309093,5
208,1.6342425530747482,1.2710346546161477,5
209,2.827173949247278,1.789359803224854,7
210,3.1145058396400787,0.31573315641645433,6
211,2.7196594481071585,0.7935036879818503,6
212,2.7451255528830405,2.094765072113614,6
213,1.4369682353517381,0.24587791652373686,5
214,3.295760670631139,1.0527782819691285,6
215,0.8729865096417465,1.0042774688041183,5
216,2.7613611209603706,0.6013290985334068,5
217,2.7796772222516317,0.9244019839966454,5
218,2.2700288047655546,0.10813212383121316,5
219,1.0565007955795132,1.0810718467487466,5
220,1.3858976474313505,0.8114454893872445,6
221,1.789407486846605,0.8868364480549643,5
222,2.997113296758112,-0.4099574400201304,5
223,3.0379579355528716,1.1612091180692858,6
224,2.5162157888298418,1.0049305902378056,4
225,1.534268056488723,0.16738103792033598,6
226,5.488223516664925,5.3479680390480135,6
227,3.8514876024410385,1.4018252201867372,5
228,1.534268056488723,0.16738103792033598,6
229,2.3662421093719024,-0.27004166487759346,5
230,1.607256812743936,-2.3731354295713123,7
231,2.1355580704192425,0.04497980658284838,6
232,2.1755531419673577,1.2785889156144767,6
233,2.3662421093719024,-0.27004166487759346,5
234,3.5757677598955393,1.0112635897701083,6
235,2.871502702148139,0.6349262554251046,6
236,2.871502702148139,0.6349262554251046,6
237,2.89114168276148,0.5732448088097989,6
238,2.871502702148139,0.6349262554251046,6
239,3.5757677598955393,1.0112635897701083,6
240,4.74592567961333,3.9939606639435357,5
241,3.008676089861091,2.4686365169812015,6
242,1.3220794752622484,0.6985099335053545,6
243,3.062545479921181,3.8895237056847556,7
244,3.062545479921181,3.8895237056847556,7
245,4.349157410493043,0.7245478809338839,6
246,2.493562141162677,0.3006785623249035,5
247,1.874721116666783,0.7247339081441658,5
248,2.4437552721662286,-0.008916446969196109,6
249,4.349157410493043,0.7245478809338839,6
250,2.3633246004007713,1.9365046208462708,6
251,3.04672722425844,0.1699325543471466,6
252,2.4495383806716786,1.9148057926188018,5
253,2.4100401972763867,1.190888232313574,5
254,3.04672722425844,0.1699325543471466,6
255,1.4315898777422378,1.0779607060412848,5
256,2.3597301867172824,1.5756049019433587,5
257,2.9676339604406268,0.2926019504734945,5
258,6.966063737838299,7.201996714498156,5
259,2.6457269972649917,1.931752776059988,7
260,1.8056345430663845,0.6790140032604196,5
261,3.330574696919734,0.5083734357324009,4
262,2.660606086801511,-0.04442710138027822,5
263,1.7616678043389797,0.7861549980094549,5
264,3.5713561048332627,2.789926030095081,5
265,2.6987828235794376,1.7906565586412253,7
266,3.706046415316367,1.5392298882975062,4
267,2.4474816628479696,0.15179442535542803,8
268,3.737865420334635,0.7330176303303869,6
269,3.1547996958482165,2.933524937157027,6
270,2.3037108392454066,0.3894354106400366,6
271,3.1547996958482165,2.933524937157027,6
272,1.9982191630721464,2.5870424168765935,5
273,3.0479387225639676,1.1851129638159066,5
274,2.0011581468300563,1.9125488050680721,5
275,2.3037108392454066,0.3894354106400366,6
276,3.737865420334635,0.7330176303303869,6
277,3.1547996958482165,2.933524937157027,6
278,2.779815260304254,1.0132870991298606,8
279,2.543032140049156,1.5876570153463874,7
280,2.5360159004584286,2.6326351650429607,6
281,4.835218601033031,4.242760539628801,7
282,2.1364853747033035,0.6588855678847743,5
283,2.543032140049156,1.5876570153463874,7
284,2.7113779612241404,2.2441152365204187,5
285,2.7113779612241404,2.2441152365204187,5
286,2.343416205268619,2.8595118049462154,6
287,2.006490991949759,0.45309676789071235,6
288,3.1333823138217776,1.0195285867778923,7
289,2.2079065619569405,4.025304179906932,5
290,3.1333823138217776,1.0195285867778923,7
291,4.783165904230095,3.951288667998402,5
292,2.8138296918802657,1.9633321408317264,6
293,2.4966174857848573,0.14276181549555572,6
294,2.5912433585788848,4.082365479378091,6
295,2.600734081069727,2.673695861629657,5
296,2.559345557333735,2.212544115013279,5
297,3.6753417813306677,0.546455810571816,5
298,4.065384695549215,0.8442345293394269,5
299,3.6369701830337817,0.45429519682194186,5
300,2.4744764160420343,-0.008233492887895788,6
301,2.2239507469585638,1.479336775989324,6
302,3.7603884232879894,1.2761455589656314,5
303,3.9805326277732997,1.1721896836129286,5
304,1.895604663089984,2.055136582508466,5
305,2.44122287868097,2.3888524372788824,6
306,2.3736355390676906,0.7645795851560522,5
307,3.737352305209852,3.36836121576374,6
308,3.832212899656672,3.422614469021297,6
309,1.6394589578369274,0.2734959634995114,6
310,2.44122287868097,2.3888524372788824,6
311,1.510418528279236,0.6806995953001379,6
312,1.8437996150422877,1.7015703808834886,6
313,0.8201813367280111,1.3773111893426067,5
314,1.6603183789333351,0.19066312962385445,5
315,1.951024562883133,0.009654448569503161,6
316,2.0027460908694232,2.107652813823335,5
317,2.7924993119658312,1.5331064940069445,6
318,2.9616184064902082,1.459298028411822,7
319,2.7924993119658312,1.5331064940069445,6
320,2.9616184064902082,1.459298028411822,7
321,2.0923949697087414,2.143721167619009,5
322,3.12081913317247,0.7908489315401903,5
323,2.1675823502164873,2.5642469730680943,6
324,1.9183741917016073,3.1178454370688584,6
325,1.9183741917016073,3.1178454370688584,6
326,3.3511794485107895,2.5516439790209677,7
327,3.4202540530871053,1.807530805583828,5
328,2.7029219642579423,3.342127510858239,6
329,2.6624336554042407,1.8364323693719347,5
330,2.632847785873546,1.4280897827992027,6
331,2.632847785873546,1.4280897827992027,6
332,1.1937690174610835,1.1619303438463102,6
333,2.517360189653603,0.290889574692077,5
334,3.2721062956414424,-0.1790414951522299,7
335,4.360263498303053,2.6560698470568473,7
336,2.754595942541373,-0.5411278195398318,6
337,1.603706792567331,0.8077167228962941,5
338,2.829465624499901,3.455779962219761,6
339,3.7487081680980063,3.831825154113426,7
340,3.4606717709398596,3.6396392748842246,6
341,3.14418444581199,1.3923475813509816,6
342,3.421452110636281,2.3864157160577455,6
343,3.421452110636281,2.3864157160577455,6
344,3.4097359480518543,2.901228456975485,6
345,2.73161303201081,0.4427120394640865,5
346,4.038562784837672,-0.861417187262837,7
347,3.8515896268289693,3.045749516432513,6
348,3.02656819862439,2.129731913595374,6
349,4.270370371029404,1.9541881231380158,6
350,4.167660377614258,2.9632305603892055,6
351,4.262686863252842,1.9562798291274233,6
352,3.4567826848855585,1.0075145471807458,5
353,2.9468147098458495,3.552368177987825,5
354,-0.6489124939767384,-1.5386089598294177,6
355,3.45620084957457,-1.3910517559360858,6
356,2.5499680531456375,2.625639332604989,5
357,2.9126452176536803,1.7364933670368812,7
358,3.229295862193798,3.3442927132027163,7
359,2.602393689685709,3.484667914193143,6
360,2.651177826652012,1.606114368196949,5
361,2.7269185949236943,1.6138245278275678,6
362,2.532839356916817,2.8056675322855207,5
363,3.158134083773491,3.061865516338048,5
364,2.9715483554424913,4.187780178259339,7
365,3.476912880956319,1.671360608157139,6
366,2.9715483554424913,4.187780178259339,7
367,2.6433153032368106,2.9995765192637447,5
368,2.272696042044023,3.269329356899131,5
369,3.1436777197138013,0.9781498607138025,7
370,2.830330983123759,0.3831136354626095,5
371,2.02388241974361,1.1500195740752654,6
372,2.2904291814548134,1.2750815667074187,6
373,1.9693338465683563,1.1845149818333278,5
374,3.0621300189022276,3.9273496004717647,6
375,3.4244063937468012,2.831088977522691,7
376,3.4163430453767307,2.893392851296206,6
377,3.1436777197138013,0.9781498607138025,7
378,3.740552552135258,2.2197030717383868,6
379,2.0223883784023755,1.0737327837950934,6
380,2.0602414482805274,1.4199644465211008,6
381,2.742575160820465,4.106748065945232,6
382,2.0602414482805274,1.4199644465211008,6
383,2.0602414482805274,1.4199644465211008,6
384,2.3594321638040685,1.3404060337099875,5
385,3.3392104960923836,0.8578852270169655,6
386,2.5234093967721973,1.384518095549889,6
387,2.629414680649953,0.8476398528453964,6
388,2.3297320548356772,1.3087899093475095,6
389,2.3182984891599396,1.7494936475199228,7
390,3.2719631882963767,-2.236657919938482,8
391,2.742575160820465,4.106748065945232,6
392,1.9812661681420016,1.6655100771838682,5
393,1.831388341784676,2.1284097911298083,5
394,2.7715839433771636,3.0701728187899273,5
395,2.350505625856842,1.8279238181738833,7
396,0.858068979018522,1.576013878689674,5
397,2.8371907569050125,2.331614622087485,6
398,2.8371907569050125,2.331614622087485,6
399,2.6162567860896564,1.0941914364259118,5
400,0.858068979018522,1.576013878689674,5
401,1.1540350469818323,-0.5790478546542019,6
402,2.2580263900014232,2.85583180941962,6
403,2.9487969568608285,2.4662430386647918,6
404,2.8085142057585926,0.9480440546154213,5
405,2.2700244599703807,0.7504797656853823,6
406,2.4429571789700644,1.2439548543743972,6
407,2.556654425003708,2.6632296137684275,7
408,3.2741353714391397,2.2221214722392517,6
409,1.7606206854855206,2.836100396148197,4
410,1.6607236407626347,1.626113795421348,6
411,1.8640185755564491,1.6475099267393,5
412,2.599472290602553,1.0051143591421658,5
413,2.8972571962307274,1.824602091473952,7
414,1.42307340150575,1.768894252363659,5
415,2.677718396953253,3.560379453569021,5
416,3.176528209860894,1.5094806325333787,6
417,1.330376463384672,-0.14706817771863728,5
418,3.4875474003696727,2.853163200549954,6
419,2.8966252764347584,0.14895274661273672,5
420,2.355355736542428,0.9668911574199256,7
421,2.7839409781218887,-1.3187278850636495,7
422,2.7422346147191656,-0.30748806101113385,5
423,2.6557229708487258,1.5366408037773163,7
424,2.7422346147191656,-0.30748806101113385,5
425,2.7839409781218887,-1.3187278850636495,7
426,2.251704318990139,-1.3900767019502844,6
427,3.476107944103352,1.2509110349630037,6
428,2.536635676784771,1.3877774475746532,5
429,3.508786202179497,3.2938107001631423,6
430,2.6557229708487258,1.5366408037773163,7
431,1.6310454503550271,1.1996037440085732,5
432,2.355175043925114,1.1482666162156552,6
433,2.518896513407845,3.0955965921787385,5
434,2.211267199264116,2.777106341494035,6
435,2.518896513407845,3.0955965921787385,5
436,1.5970859719103452,0.48568342632968287,6
437,2.4991650618362447,1.9926603583538645,6
438,2.211267199264116,2.777106341494035,6
439,2.075576070104028,0.3189444420174377,5
440,2.322576228541122,3.317443026867754,8
441,2.5421331003938623,2.152945215950714,6
442,3.7135233044247578,4.874027555155556,7
443,2.5805670829424296,0.776512358928629,7
444,3.3922186550372424,-2.218816885607234,7
445,3.4200945736921624,1.2828287378014227,6
446,1.8568215632787177,3.0396483125768565,5
447,3.49496426963115,1.1336459123552138,5
448,2.7853592211022775,0.8542423644870439,6
449,2.2220087201295,2.7200753131587945,6
450,2.2220087201295,2.7200753131587945,6
451,5.337878396772516,5.331303558365922,6
452,2.7241387768941556,0.016069910994466526,6
453,2.698522347163896,1.9789587800426804,7
454,1.2500421276155447,-0.6340435303842202,5
455,3.364859078436695,1.5755583659709878,8
456,3.1377391247095288,1.3413994725847087,5
457,2.326326682294458,1.8293135393604887,5
458,2.698522347163896,1.9789587800426804,7
459,2.5591333544284494,3.2772570211901466,3
460,2.466443495830107,0.8723266259048474,6
461,2.991287019331646,1.3946829926723348,5
462,2.119685069059665,1.2949944384842949,5
463,0.8206007926679215,2.2921679418292973,5
464,2.4172078761056044,2.8663293211744953,6
465,3.2397271319559247,2.4623359980089607,5
466,2.4161377832239816,1.3711966116820504,6
467,3.0902727642246233,-0.8323277090705987,6
468,2.4389996997287633,3.0949838104369847,6
469,2.5901301864695445,0.5490493475935727,5
470,2.164873228516916,3.0490197720456633,5
471,2.351990034728424,1.125214649964913,6
472,2.3183645370992183,3.043942948693863,6
473,2.6790972276551916,1.276190933544721,5
474,2.6656409501456637,2.3705937396889887,6
475,3.242192516052359,1.6551063244745599,5
476,2.518731603352194,1.5388744964866707,5
477,3.1027655788075257,1.7475291066087604,6
478,3.242192516052359,1.6551063244745599,5
479,3.4346963033350337,1.4376115492225596,6
480,1.3057519948308305,3.801639120637233,5
481,2.703919353663279,1.0514441462846618,8
482,3.598627196790292,3.650921064387683,5
483,3.5836281850721807,3.6804733190635313,5
484,2.7739377261799567,1.227299737194672,6
485,2.7393765250269726,1.3098169512007036,5
486,2.7393765250269726,1.3098169512007036,5
487,2.6723104541537523,1.2819475400808276,6
488,2.2467559937985624,2.753978524401709,7
489,2.6617797851813063,1.412409840540617,6
490,2.9535557522513356,1.455288090869086,6
491,2.7107883533062123,-0.416063382561414,7
492,2.7444348729292276,-0.41818175221819487,7
493,2.950701217045972,1.2958238710367502,6
494,0.5922929346915736,-0.8767712039765024,6
495,2.4709140076639335,1.3580499302575864,8
496,2.5776362262811854,1.2368464031155018,6
497,0.9449332509851001,0.5144207928765956,5
498,2.4709140076639335,1.3580499302575864,8
499,2.950701217045972,1.2958238710367502,6
500,2.5776362262811854,1.2368464031155018,6
501,1.3800882410120008,2.3320390526748156,7
502,1.3800882410120008,2.3320390526748156,7
503,3.1215371335952096,1.7963839913221804,7
504,3.195603327925104,1.7228020920879028,7
505,2.7833099285555583,1.0239126273964605,7
506,3.1223981902325804,1.6503379437650498,7
507,3.47542448053065,3.0343390671950097,6
508,2.3787605526708155,2.064282295902785,6
509,1.978243380336322,2.7838567441367417,7
510,1.9138042646167424,2.83907305267751,5
511,2.3787605526708155,2.064282295902785,6
512,2.652477203211733,2.86770422701207,6
513,3.005132275455945,1.659359104067326,7
514,3.005132275455945,1.659359104067326,7
515,2.212302904337458,3.8705223274140623,5
516,4.015956830394255,2.746153398327221,6
517,3.946914945560587,3.957569101824184,3
518,2.293753343988703,1.182226719831164,6
519,1.0095313545680282,0.7149791846989358,5
520,2.6553677822904462,1.8834504887295744,6
521,2.04487124003463,1.3166507251919266,5
522,1.266410701063742,2.097924413548726,5
523,0.3779678747197094,1.980470115254694,5
524,1.2303488618964848,1.9053853410172044,5
525,2.866782295303944,2.478595871294819,5
526,1.0095313545680282,0.7149791846989358,5
527,1.4410235231421826,0.39624202801485114,6
528,1.613119590273837,2.157719329189692,6
529,2.7973597582541943,1.681977170254702,5
530,3.028920141260295,1.1788531187832427,6
531,2.553747015393821,2.802832882732083,5
532,2.553747015393821,2.802832882732083,5
533,2.4314910378395584,-0.18711246951739618,6
534,2.8239250858861973,1.9488066705214315,6
535,3.028920141260295,1.1788531187832427,6
536,2.7973597582541943,1.681977170254702,5
537,4.082580498779239,0.8017858052992977,6
538,2.728433355575492,2.486207398427891,7
539,2.833857099124528,2.591125521425607,5
540,2.716306729139098,1.9872826588817611,5
541,2.4826166442695916,1.635465326966002,6
542,3.096641194825277,1.124953363354727,5
543,3.1769045926958963,2.159567744671757,6
544,2.609447450140911,4.697106325126803,6
545,0.7486266302498543,2.3930664151208383,5
546,3.080802455598734,1.0497563826293532,6
547,2.877406452882418,1.8040104957682253,6
548,2.0456200193515395,2.8210940489536025,6
549,3.3473245055340954,2.387848048990507,6
550,2.4747183400049915,-0.14239072357872712,6
551,2.554934893205521,1.6152223530502263,6
552,2.5831918219170005,1.7348603563664746,6
553,2.613428570513511,-1.5562052837803206,5
554,3.9514745752270426,4.589578232198748,5
555,3.9514745752270426,4.589578232198748,5
556,2.90880493980051,2.3534648671258713,6
557,3.9698956689192157,4.615524827823199,5
558,2.90880493980051,2.3534648671258713,6
559,3.411569041504729,2.479594632990124,6
560,3.357426300596899,2.247690609481501,5
561,0.8920391401939759,1.8871487994546445,5
562,0.8114197715895085,2.443017255383342,5
563,1.1696454878302505,0.9391415377524213,6
564,3.411569041504729,2.479594632990124,6
565,3.357426300596899,2.247690609481501,5
566,4.506343466866266,3.0393814112222075,6
567,4.506343466866266,3.0393814112222075,6
568,4.64478734918685,3.3001072129882787,6
569,2.0778592341011,-1.1637494517149942,6
570,3.0984867736510644,2.3904030410575214,6
571,2.0778592341011,-1.1637494517149942,6
572,1.8601724661079428,1.4782264604044573,5
573,2.511254852095185,2.1313622400865557,4
574,1.689020768349298,2.3497845787183453,6
575,2.1681963934615145,2.7866119479336633,6
576,3.1838903240367284,1.324013564796858,4
577,1.3155173419582236,1.7789604447320861,5
578,1.4402719152840797,1.7124294519172496,5
579,1.4589715723202972,1.6272521185096633,6
580,2.9175162297426427,2.7909158688700235,5
581,2.9175162297426427,2.7909158688700235,5
582,2.6670830063408317,2.6797811451532927,5
583,2.2062977514571207,2.2949037923864704,7
584,1.499563241643119,2.836235780416924,7
585,2.842019391378468,0.9277731692123754,6
586,2.826983344963732,2.632671147682856,7
587,2.2077176919661277,1.2418602155924756,5
588,2.353162021022705,-3.1368861395552075,8
589,2.2200212297842152,1.5171847782128403,7
590,1.669993956533245,1.7219697928058189,5
591,-0.03612959599108013,-0.8448148799620329,6
592,1.669993956533245,1.7219697928058189,5
593,2.3197784085510054,2.8270865542732726,5
594,2.8277947135791774,1.0751660987585443,5
595,1.0622663236061476,2.6209519448612006,5
596,2.4127378422331236,2.8190644892402044,6
597,3.015022137411993,2.438429036880146,6
598,2.575474826616888,0.6754851172103271,6
599,3.1871525687356224,3.4863473244929866,6
600,3.355907209417133,0.7876725838385047,4
601,2.526437357376467,3.486272590166436,6
602,3.479757049697555,0.7657681376271086,5
603,2.526437357376467,3.486272590166436,6
604,2.3662398645693337,1.6754043685441546,6
605,3.0138427467870317,1.263868898685601,6
606,2.7816797762466723,0.7313726341627965,7
607,1.8091755037466268,1.2737646932552902,6
608,3.0421238279654337,2.9561561626534116,6
609,2.0251557745703224,-1.5822559157106,6
610,1.0966005606162268,1.5953118235638903,5
611,2.5231590755704474,3.4685429056774484,5
612,2.785431911869344,0.21250922086798169,6
613,2.2127547683126134,0.6872632866729611,5
614,4.248495816441309,3.085128946596318,6
615,2.180929851199052,2.0031223705990704,5
616,2.180929851199052,2.0031223705990704,5
617,2.6265220750082143,2.7599160989434983,6
618,3.3759633701930682,3.1107961751213575,5
619,2.987315678627633,2.747868487003374,5
620,1.616267340992114,1.3414120777951406,5
621,1.8220773048575578,1.3178619888402257,5
622,2.7418939988296134,1.54638829785795,5
623,3.1928585482155816,0.2658211442804491,6
624,3.0991980126767324,1.3326004395516524,5
625,3.0991980126767324,1.3326004395516524,5
626,3.04419453948112,1.6063269349379627,5
627,3.04419453948112,1.6063269349379627,5
628,2.7967144147684055,1.461567815338124,6
629,2.2388544647683783,1.3258125581099975,5
630,2.7967144147684055,1.461567815338124,6
631,2.4865671538300202,2.3432379484140573,5
632,1.9544970205373495,0.16310266194485204,6
633,3.965667949007246,2.070735292550433,4
634,0.5083102371088034,0.7278576605857414,5
635,3.0521130499682956,0.4066093964427567,5
636,1.9194902412758976,2.087826527522959,5
637,1.9052990812966324,2.0093888236782345,5
638,4.3684170335127,1.076258760837884,7
639,2.7550600046017357,1.8096581568381938,6
640,2.5557590068798963,1.977731040861435,5
641,2.3707369807100127,1.886035049104933,5
642,2.5557590068798963,1.977731040861435,5
643,2.3707369807100127,1.886035049104933,5
644,2.5557590068798963,1.977731040861435,5
645,3.542951961917867,1.3262161424605685,7
646,3.4832420305016814,0.5942240842609363,5
647,3.850732553927853,0.04960247164806668,4
648,2.6620533929715067,0.2759210260438083,7
649,-0.03762743898588526,0.023866084367388622,6
650,2.165030850979274,2.449087594057037,5
