,PC1,PC2,PC3,PC4,Quality
31,3.0236593999832877,-0.012426707513152677,2.505918410099304,-0.2493150483293104,6
32,2.1452388626722745,1.066970217644922,0.8788271835327762,-0.6090298922675018,5
33,0.8387162768874052,1.4455837074221758,2.7771649249338624,-0.32180790233162043,6
34,1.458061051701329,-0.059314543799270966,1.3462464157263514,0.37422715909301174,5
35,3.11763922983682,0.943251477186159,2.2354044546620546,-1.3411974871542034,6
36,3.383226784888361,0.22284997290996833,1.1602368228767845,-0.569647055094118,6
37,2.156735061149668,0.8273990152120335,-0.23510590097225514,0.04697099381942868,7
38,4.650601073500696,0.20331252193859625,3.400860801339622,-0.6665894746135963,4
39,1.830103035337346,1.1049201445334926,0.19414371111314507,1.0513611127045868,5
40,1.830103035337346,1.1049201445334926,0.19414371111314507,1.0513611127045868,5
41,2.2750693428700925,1.4851900251554437,0.2966997809176257,-0.9590252545931178,4
42,5.190712659136578,2.9593693956571534,0.26027100180231927,2.2683970877947064,6
43,4.120183882865627,1.2623025805192571,0.338324243073505,1.7445221576860896,5
44,3.0061591648371913,-0.4091963269751306,2.49929113052986,-1.2310719651471707,5
45,2.5200745610480753,-3.0756356659526856,2.7841745302040737,1.4005443996806473,4
46,2.6422730586647707,2.1287548292613865,0.7570465690843518,0.4778705430291657,5
47,1.9112413375025248,1.5014291191966576,-1.39181988799417,0.2609284442293834,5
48,2.0820570442759303,-0.08286480484073493,0.9053914352148836,-0.5328435674290084,5
49,0.7724476882081209,0.005347679270589279,0.5564890099461601,0.49739874980549864,5
50,3.1993150142872357,1.5245520170414562,-0.06138417044164942,-0.7923663802242042,5
51,2.7130527426901665,-0.1844886400414191,1.96663981539824,-0.5087945976740732,6
52,2.727634830469184,-0.22125237037829873,1.8694619092531755,-0.5106701929048989,6
53,0.6427832113839084,1.4277610944943917,-0.3192176547824418,0.03175045042703005,5
54,1.7045532123165383,0.6996095846515777,0.6731464731257178,0.04093835720809673,6
55,2.2459864907414127,0.8523431807808521,2.016997042521066,-0.9057646283045212,5
56,2.201015430704892,1.978240435412984,-2.553384304219222,-0.9528400825508844,5
57,1.4740738278529015,1.9665060851080083,1.8596742267378121,0.9438278997372717,5
58,2.488783147163834,0.5755767850013568,1.3589827506198253,-0.21356732876517373,5
59,1.838084429037413,0.34690383977231687,0.5737631443328685,-0.15226078499956985,6
60,2.0521650145723966,1.4660523485667882,-0.006307663950067063,0.5200228177756319,5
61,2.027846740918971,1.9346264716928163,-0.113860489782696,0.7016800710913934,5
62,2.617648120061539,0.5719332043860252,1.2393672837193832,-0.2427724952862072,7
63,2.8481783224561625,0.2312291176639811,2.2749462978898367,-0.7563719908285409,5
64,3.063529220928857,-0.35628846341553694,2.010692076748428,-1.7819775569225709,5
65,3.063529220928857,-0.35628846341553694,2.010692076748428,-1.7819775569225709,5
66,2.6235237676902257,0.2999352858749321,1.5361402149062426,-0.42703848194842453,5
67,3.34021446109176,-0.4945280203271413,2.0447874617799373,-0.6738245810096907,5
68,1.6440072467479447,1.2959498559632803,-1.8547054557326297,1.4445268004952905,5
69,4.075194289405373,0.5122508320876897,1.2756142423508345,0.4598219004226458,6
70,2.6731740621450646,0.45588067882727,1.5678846816962078,-1.084479302997689,6
71,1.9234872002054904,0.7354732452829792,1.1908174169888586,-0.7379952892973866,5
72,1.9395164227663078,0.6784542060972094,1.22954394621188,-0.8135462643983498,5
73,2.66319408390095,1.2542104918247219,0.8249655220145161,-0.9815002112721598,4
74,1.6825278620773614,2.36816538957274,-1.4836170190059388,1.5421453697988625,5
75,2.5691456518606732,1.3847247022325013,-1.026729081405387,1.2490733147008353,5
76,2.5691456518606732,1.3847247022325013,-1.026729081405387,1.2490733147008353,5
77,3.5411240011080203,-0.14906771956586828,2.8057597370480507,-0.47865233227180953,6
78,2.497998547399233,0.005956067413804069,2.0458874955072357,-0.69447774607841,5
79,2.524418115241349,2.114107618677369,0.5142622925832219,1.7233515177324474,4
80,2.3350672464574314,-0.1812390195745463,1.377897947524828,-0.4544295951230476,5
81,5.48309407617188,6.0160400949546196,-1.8685825939012826,5.958008495213392,5
82,1.5238912128960953,1.1837464505148638,0.186044821312208,0.37691197752105426,5
83,5.933283265978129,4.572853775586527,0.5474892380155264,3.781248675065192,5
84,1.5128290114007035,0.08141521623767477,-0.1193100160575744,1.8211267905640358,6
85,2.3021296967298057,-0.03709135329617501,1.53229291455338,-0.11883772980329868,5
86,3.82553636160196,3.472514708262075,-1.3730686188174424,5.174231269613647,6
87,2.4561531040114164,0.4413531627744836,0.6539949943210717,-0.15760511365941304,5
88,2.0868423900511064,2.9398768879208674,-1.2929778971216455,3.0676049268790986,5
89,2.893924657499819,0.46840518469775444,2.353355428987691,-0.8332185762691064,5
90,0.5346741781790079,0.9960193408084865,0.7120242598490442,0.11616294977856541,5
91,3.82553636160196,3.472514708262075,-1.3730686188174424,5.174231269613647,6
92,3.9083090018698794,3.561027354838262,-1.4157458191940817,5.277896857713808,5
93,2.4561531040114164,0.4413531627744836,0.6539949943210717,-0.15760511365941304,5
94,2.2800023108700063,-1.584374706239604,4.4950310571334855,0.22960482723993297,4
95,2.139243581723959,-2.6786393917026916,2.845191538220323,1.7043300733230058,6
96,3.586906562461845,-0.10645456878724827,2.53941892062565,-0.7824334046125796,5
97,2.392707615196398,0.5153563962175828,0.5708210105656392,-0.6341533941528884,5
98,3.832357884706335,0.4402473246326689,2.22400789377021,-1.4278696358188063,5
99,2.4925861883484393,1.0415395412880573,0.9293591256054303,-0.7194765038423626,6
100,2.774350311210589,0.817028964615759,0.5292555845177319,-0.12321094670523935,6
101,2.459259155733004,0.15012077177235605,0.05305313184136567,-0.5349903974792509,6
102,2.4925861883484393,1.0415395412880573,0.9293591256054303,-0.7194765038423626,6
103,2.0848008823596493,0.8737981826684325,0.8140236610093512,-0.9631284109006708,5
104,2.0587193356023765,0.18383526941008246,0.8102827554257888,-0.9941846138271887,5
105,2.0848008823596493,0.8737981826684325,0.8140236610093512,-0.9631284109006708,5
106,5.5579379926157015,6.083179532808794,-1.9962571310650303,5.896025295732944,5
107,2.6202483971793105,0.811405083329761,1.539076377876712,1.1657918301837975,5
108,1.7177018503513752,1.5805915780701716,-0.7200835141224828,1.6585917454794783,6
109,1.5288417862653834,2.346873002883471,0.039564298507373634,1.0295047976973233,5
110,3.1434679109279604,1.4044751749549336,0.412545199212555,0.756869530493851,5
111,2.239761228874362,0.9886472226170533,0.7908307652567353,-0.766208957164365,5
112,2.0925863954296315,1.0127714358677642,0.7417276810988106,-0.6437272688868901,5
113,1.97413815191534,1.9242241828936253,-1.1737523832518817,0.43113388911020145,6
114,3.1434679109279604,1.4044751749549336,0.412545199212555,0.756869530493851,5
115,1.979606913961431,1.1645191632510965,-1.2724159250100064,-0.5735038994260041,6
116,2.653776010324205,0.8540624245951837,0.501225701377976,-0.20610175304560063,6
117,2.7002836818467975,0.5097697127950257,1.3887730573660786,-1.112381806435199,6
118,2.9276347075621043,0.6228508585745072,0.6154974697400595,-0.7044517448092333,6
119,2.147969076073503,0.5650231997718376,2.1672172842840562,-0.509392710605796,6
120,4.03262381044613,1.8140562733893388,2.613615045022928,-0.6917271939024298,5
121,2.9276347075621043,0.6228508585745072,0.6154974697400595,-0.7044517448092333,6
122,3.378318968921978,0.4395627462190061,2.683956694592165,-1.2907521021268924,5
123,3.173289593254979,0.6151435720800998,2.3482953350163913,-1.1782918567939709,5
124,1.5416599815668797,0.39432944695884564,1.2919045707752543,-0.376403392449619,5
125,2.7917096774542065,2.242851106088581,1.1131401031424597,-0.12013914285582096,5
126,5.252124679173002,0.07148874113492909,3.2024015540752804,-1.9941944653173649,5
127,5.2285482070557165,0.038896802609401565,3.2728695962083867,-1.9953135813075398,5
128,3.8233698172846178,0.339856876116856,0.8033236655038628,0.7146022029465549,7
129,2.1568707674465792,-0.39427314554031456,1.4848679517379546,-0.25913599728742337,5
130,1.6655738590961766,2.1229062319841874,-0.18379878395153104,0.8873036812443034,5
131,1.9199546409734514,-2.3989092498077267,2.0347910283308464,1.0439923049034991,5
132,1.9199546409734514,-2.3989092498077267,2.0347910283308464,1.0439923049034991,5
133,2.2921028620665216,-0.6110034705804767,2.0242415057974497,-0.5237308883822436,6
134,3.6729721444944996,0.6485027985685629,1.9685803406880018,-1.8414740687217355,6
135,3.2004363439607495,1.351949194240313,0.9751791983992442,-0.13263948427004488,5
136,3.261351874426161,1.2920292247208058,0.8961686169602562,-0.3015791432952975,5
137,2.1136413012658477,0.7855583907188021,0.722069594184091,0.6276785207766256,5
138,1.7746187016047845,0.6428229967106259,1.1133101845536764,-0.4531514971115585,5
139,1.693856149403979,0.6583213090371584,1.1023575660784688,-0.4240920988988349,5
140,3.2004363439607495,1.351949194240313,0.9751791983992442,-0.13263948427004488,5
141,3.261351874426161,1.2920292247208058,0.8961686169602562,-0.3015791432952975,5
142,2.124977347465723,-3.41251129620161,1.9506700817546974,2.189126430026997,6
143,2.2215022661388453,-0.42412272472471224,1.456794536894816,-0.6806474638828085,5
144,2.124977347465723,-3.41251129620161,1.9506700817546974,2.189126430026997,6
145,1.2440616577180845,2.095055545818129,-0.4750197874844496,0.6668205947991453,5
146,2.146475627290085,-0.7392852220990013,3.1044553719986316,0.012592590313732296,5
147,3.2963410033929974,2.686116445614759,0.0849982111064328,1.2467036867420236,5
148,2.4479186455332846,-0.29841347102768834,1.553499817385302,-0.33097198585265974,6
149,2.3823740837569023,0.7158855771081865,-0.0648336508936805,0.754821228877231,6
150,1.9228791934356249,0.07764608613099741,-0.7365882362140952,-0.12078100597450714,6
151,7.400313785733296,10.017859240096756,-4.502642026474641,9.426307191359141,4
152,1.9891429193366525,0.04107031023873199,1.854266186329219,-0.33589048719752695,5
153,1.9891429193366525,0.04107031023873199,1.854266186329219,-0.33589048719752695,5
154,0.8025466754638526,0.8580740384393333,0.4500192119701807,1.465595510552181,5
155,0.8239641357089422,0.8485918085169892,0.44573852111883033,1.405715323898955,5
156,0.8025466754638526,0.8580740384393333,0.4500192119701807,1.465595510552181,5
157,0.8239641357089422,0.8485918085169892,0.44573852111883033,1.405715323898955,5
158,2.9552014705517515,0.11920200689861495,2.6915835830369264,-1.1113038591489126,5
159,2.1865102983323634,0.331702798477684,2.3434584950043726,0.3542074851936474,6
160,3.683839937388245,0.6323400453855998,1.9201688382054554,-1.8638908381267425,5
161,3.883533120429888,1.1964359813379253,1.2321663357384154,0.5168381084873894,4
162,2.5270066365470716,0.12304353770785773,1.4179898159576558,-0.8146730017809101,6
163,0.5796014593514074,1.3526824872251162,1.6773304424347364,-0.274510599440947,5
164,0.5681034287397214,1.2891296677544124,1.675287360166187,-0.26309289886485365,5
165,1.8869363054787391,1.4032592763850718,-0.404165449814619,0.06318524869751209,5
166,1.892157064072324,-0.056365009185112586,1.82976634733403,-0.50296567764704,5
167,2.1659541468697308,0.06129488796137654,2.0020408229292057,-1.0905842288532674,4
168,2.8446360185567214,-0.40553672833204,2.0663067062310736,-0.37824382152637936,6
169,6.326648149135808,4.8685491031957815,-0.09330681526534268,4.957656190549001,5
170,3.2524550113821666,0.3279515654655551,2.377678168197637,-2.7929480660422725,4
171,2.4906492985910704,0.7605156208180047,0.6035446436663627,-0.7412266673539171,6
172,2.4906492985910704,0.7605156208180047,0.6035446436663627,-0.7412266673539171,6
173,2.5769371602598805,-0.6343566991665527,1.660517168734536,-0.3268393247620508,6
174,1.9022631392963447,0.14367788671473916,0.6931345389210677,-0.842289657754016,5
175,2.58559459975118,0.31330370319730394,1.7376352694588044,0.4831706302117351,5
176,1.9022631392963447,0.14367788671473916,0.6931345389210677,-0.842289657754016,5
177,2.7512147199992465,0.4152561409736168,0.5485176022043474,0.7130747963418065,6
178,3.4466980318020743,0.095289417747149,2.8308549510721273,-1.128558926979214,5
179,2.5727788277775816,0.9886870876781209,0.5419122966238186,-1.3395714909083511,5
180,2.5727788277775816,0.9886870876781209,0.5419122966238186,-1.3395714909083511,5
181,3.773767599585339,4.1713013623214925,-0.9429806812768283,2.874574243237873,5
182,2.7913455743234263,0.4239586833054148,2.645082070850393,-1.0118714208022221,5
183,2.4866910102173145,0.39813593138676723,2.054813588562661,0.055699775698016644,5
184,2.560212056275267,0.3999986113862592,1.9798609428086333,-0.036504144796347775,6
185,1.0779910808560682,1.6581220893959574,-1.3948861083846646,0.5550573378098536,5
186,1.3927430311953157,1.0377645135169569,-0.18356447261865275,0.21273378087427253,5
187,3.0230348650778835,0.5943660039842471,1.838048212626452,-1.2769270516490996,5
188,1.063772989176005,1.1370555087027392,0.13130405671137832,-0.27571978376808304,5
189,0.9846560463122747,1.1020168300349031,0.1658956447001772,-0.24748786547574478,5
190,1.1492058911908447,1.4950804754164542,0.11304387322170587,0.054157140211517976,5
191,1.8375477970412823,0.06772689768423962,1.559139197249547,0.9124402478636753,6
192,1.7266497701887815,0.9364085201007258,1.8448370005067611,-0.22524226208052067,5
193,2.434489271625574,0.39696844813157856,0.693771883148724,-0.9696902662305301,5
194,2.434489271625574,0.39696844813157856,0.693771883148724,-0.9696902662305301,5
195,1.18985455029723,1.0639785006545035,0.5205601003206556,-0.2759593687831806,5
196,2.3119655643267882,0.32903310438390704,1.0095792083467052,0.13919282100963104,5
197,2.6945160518292597,2.572312589569569,-3.304585803382679,1.0087324235442923,6
198,3.2062192124160225,-2.2645502686772603,2.336907080776067,1.3571482029400281,7
199,3.692372272429629,-1.012476318937404,2.823077427799607,-1.538878761382933,4
200,2.4320678019620745,1.1703255488293263,-1.8857550772292142,0.5438189936898562,7
201,0.995876259897055,2.679169654161348,-1.4218371043944904,2.247744429046136,5
202,2.511908955019595,0.20852314974292058,1.4623024827279245,0.5702373020912059,5
203,1.7799886256349187,0.5682809230818203,0.4212704994531687,0.007892040840170492,5
204,1.887236508860467,0.60846503624713,0.37906063027310005,0.014341161890079598,6
205,2.848655714795695,3.004506767293301,-4.023885884265724,0.6186203261864369,7
206,2.848655714795695,3.004506767293301,-4.023885884265724,0.6186203261864369,7
207,1.106619439168401,0.8539090490309093,0.6780105692568722,-0.20964422894727078,5
208,1.6342425530747482,1.2710346546161477,0.22963940229484445,0.25813933570013564,5
209,2.827173949247278,1.789359803224854,-2.5961918019995993,0.9777467958756485,7
210,3.1145058396400787,0.31573315641645433,-2.399186946302722,0.8505257008075832,6
211,2.7196594481071585,0.7935036879818503,1.032491692214792,-0.7040441855069409,6
212,2.7451255528830405,2.094765072113614,-2.918786109317053,-0.3789492559132174,6
213,1.4369682353517381,0.24587791652373686,0.5470784889566298,-0.9153885256378875,5
214,3.295760670631139,1.0527782819691285,1.4128176313727006,-0.6522804910222259,6
215,0.8729865096417465,1.0042774688041183,0.032269994474185,1.3282572565228035,5
216,2.7613611209603706,0.6013290985334068,0.05888499208014925,-1.0357902111779562,5
217,2.7796772222516317,0.9244019839966454,1.2431814461154669,-0.960368869346277,5
218,2.2700288047655546,0.10813212383121316,1.0169183598141258,-0.49339108071647475,5
219,1.0565007955795132,1.0810718467487466,0.5477358465614617,0.320171418930376,5
220,1.3858976474313505,0.8114454893872445,-0.014775370628786644,0.4041941161935232,6
221,1.789407486846605,0.8868364480549643,0.3264200264773917,-0.5264593004665473,5
222,2.997113296758112,-0.4099574400201304,2.0338458724055184,-0.848642836329384,5
223,3.0379579355528716,1.1612091180692858,0.39311538257639717,-0.8358330813040086,6
224,2.5162157888298418,1.0049305902378056,0.07203238354519755,-0.3140621360934897,4
225,1.534268056488723,0.16738103792033598,0.5724320975584378,0.2562451627487229,6
226,5.488223516664925,5.3479680390480135,-1.6088775079544866,5.731180796825769,6
227,3.8514876024410385,1.4018252201867372,1.4103198951303104,-0.9015265126313201,5
228,1.534268056488723,0.16738103792033598,0.5724320975584378,0.2562451627487229,6
229,2.3662421093719024,-0.27004166487759346,1.0431846436963181,-0.26565977913098066,5
230,1.607256812743936,-2.3731354295713123,2.207670731237113,0.8327560272806931,7
231,2.1355580704192425,0.04497980658284838,1.135779581625384,-0.7079606474750741,6
232,2.1755531419673577,1.2785889156144767,0.48189683025694013,0.3270452353343597,6
233,2.3662421093719024,-0.27004166487759346,1.0431846436963181,-0.26565977913098066,5
234,3.5757677598955393,1.0112635897701083,2.13097486240481,-1.8283875814585007,6
235,2.871502702148139,0.6349262554251046,2.319058248365801,-0.7443254640710805,6
236,2.871502702148139,0.6349262554251046,2.319058248365801,-0.7443254640710805,6
237,2.89114168276148,0.5732448088097989,2.312732863012381,-0.7219848190693888,6
238,2.871502702148139,0.6349262554251046,2.319058248365801,-0.7443254640710805,6
239,3.5757677598955393,1.0112635897701083,2.13097486240481,-1.8283875814585007,6
240,4.74592567961333,3.9939606639435357,-1.0283738955237254,2.0406318592238386,5
241,3.008676089861091,2.4686365169812015,-3.095891507140177,-0.1826881251578716,6
242,1.3220794752622484,0.6985099335053545,0.8730941015134126,-1.0159530644737427,6
243,3.062545479921181,3.8895237056847556,-3.7458008772281195,-0.40281799622433967,7
244,3.062545479921181,3.8895237056847556,-3.7458008772281195,-0.40281799622433967,7
245,4.349157410493043,0.7245478809338839,2.644353582790319,1.1911868028126444,6
246,2.493562141162677,0.3006785623249035,2.143706320629025,-0.9246077226883237,5
247,1.874721116666783,0.7247339081441658,0.7706276068887443,-1.6033607990068757,5
248,2.4437552721662286,-0.008916446969196109,1.447407578870036,-1.2157981079630664,6
249,4.349157410493043,0.7245478809338839,2.644353582790319,1.1911868028126444,6
250,2.3633246004007713,1.9365046208462708,-1.9026545834784783,0.33118585801017186,6
251,3.04672722425844,0.1699325543471466,2.3457102710031865,0.01957858426709925,6
252,2.4495383806716786,1.9148057926188018,-2.2861002593211386,-0.9802469196098825,5
253,2.4100401972763867,1.190888232313574,0.1982428379178691,-0.46243997742282245,5
254,3.04672722425844,0.1699325543471466,2.3457102710031865,0.01957858426709925,6
255,1.4315898777422378,1.0779607060412848,0.8420437309534047,-0.5039919601824707,5
256,2.3597301867172824,1.5756049019433587,-0.9929546671671846,-0.6400109137628334,5
257,2.9676339604406268,0.2926019504734945,2.91356194788703,-0.17335158002511847,5
258,6.966063737838299,7.201996714498156,-2.4214163894114273,6.5212145346837,5
259,2.6457269972649917,1.931752776059988,-1.4079097885778282,1.0275610160222204,7
260,1.8056345430663845,0.6790140032604196,0.2624604740842187,0.08074641976453774,5
261,3.330574696919734,0.5083734357324009,2.688075884856963,-1.0018178884282745,4
262,2.660606086801511,-0.04442710138027822,1.3103191504855367,-0.9287765266855605,5
263,1.7616678043389797,0.7861549980094549,0.35119187821746506,0.20002810996142661,5
264,3.5713561048332627,2.789926030095081,-2.8553983363920366,-0.309994345818681,5
265,2.6987828235794376,1.7906565586412253,-2.962784781054188,-0.07526360780067591,7
266,3.706046415316367,1.5392298882975062,3.2632616269774943,0.283960819259808,4
267,2.4474816628479696,0.15179442535542803,-1.2403425051602381,1.6701577482004728,8
268,3.737865420334635,0.7330176303303869,2.8212640807081804,1.3570971049812894,6
269,3.1547996958482165,2.933524937157027,-2.574729119396381,1.4144059748366813,6
270,2.3037108392454066,0.3894354106400366,1.43451072114333,0.10862489822603627,6
271,3.1547996958482165,2.933524937157027,-2.574729119396381,1.4144059748366813,6
272,1.9982191630721464,2.5870424168765935,-2.2362573520577453,0.5916756458409569,5
273,3.0479387225639676,1.1851129638159066,0.9892767604505901,-0.7625287625390267,5
274,2.0011581468300563,1.9125488050680721,1.8932289567822684,0.5663405760449421,5
275,2.3037108392454066,0.3894354106400366,1.43451072114333,0.10862489822603627,6
276,3.737865420334635,0.7330176303303869,2.8212640807081804,1.3570971049812894,6
277,3.1547996958482165,2.933524937157027,-2.574729119396381,1.4144059748366813,6
278,2.779815260304254,1.0132870991298606,-2.346123245257154,0.4563907316178434,8
279,2.543032140049156,1.5876570153463874,-0.12203696378543691,0.5931039027990597,7
280,2.5360159004584286,2.6326351650429607,-2.39539153973367,-0.10027741483059924,6
281,4.835218601033031,4.242760539628801,-1.9716364984826367,4.289887271238979,7
282,2.1364853747033035,0.6588855678847743,1.504207805589297,-0.7362093909920377,5
283,2.543032140049156,1.5876570153463874,-0.12203696378543691,0.5931039027990597,7
284,2.7113779612241404,2.2441152365204187,1.1013804821008342,-0.04731577677914451,5
285,2.7113779612241404,2.2441152365204187,1.1013804821008342,-0.04731577677914451,5
286,2.343416205268619,2.8595118049462154,-2.725461623162014,0.09456528595454554,6
287,2.006490991949759,0.45309676789071235,1.1351907260621679,0.6510366976908137,6
288,3.1333823138217776,1.0195285867778923,0.8123603134732768,0.7203721180118567,7
289,2.2079065619569405,4.025304179906932,-1.8415256163130571,1.6129568805686745,5
290,3.1333823138217776,1.0195285867778923,0.8123603134732768,0.7203721180118567,7
291,4.783165904230095,3.951288667998402,-2.2058834817480637,2.168732618776575,5
292,2.8138296918802657,1.9633321408317264,-0.34547935962528403,-0.6572693356138387,6
293,2.4966174857848573,0.14276181549555572,0.6499891359709009,0.12074102704025072,6
294,2.5912433585788848,4.082365479378091,-3.136161255358607,-0.0510006386930039,6
295,2.600734081069727,2.673695861629657,-1.926647782508792,-1.2098188143734192,5
296,2.559345557333735,2.212544115013279,-0.4643926182270633,-1.254708565672922,5
297,3.6753417813306677,0.546455810571816,2.796077756790285,0.5515202416996239,5
298,4.065384695549215,0.8442345293394269,2.948292974955477,0.7456144522547333,5
299,3.6369701830337817,0.45429519682194186,2.9792572830664277,0.4575586432122324,5
300,2.4744764160420343,-0.008233492887895788,1.5006201591891661,-0.2754109893260133,6
301,2.2239507469585638,1.479336775989324,-2.564279716143746,-0.2416033615678799,6
302,3.7603884232879894,1.2761455589656314,1.8573663684765749,0.08977965949807129,5
303,3.9805326277732997,1.1721896836129286,1.6926780574652645,-0.2722788125731461,5
304,1.895604663089984,2.055136582508466,-0.8511880271423767,-0.2737606387419575,5
305,2.44122287868097,2.3888524372788824,-1.5374333909197244,-1.2513223227118675,6
306,2.3736355390676906,0.7645795851560522,0.7501022475512937,-0.6419415761442798,5
307,3.737352305209852,3.36836121576374,-1.353595828820593,0.14283025526726206,6
308,3.832212899656672,3.422614469021297,-1.4131498714564084,0.17588632273716892,6
309,1.6394589578369274,0.2734959634995114,0.02670248876375492,-0.07520924086289081,6
310,2.44122287868097,2.3888524372788824,-1.5374333909197244,-1.2513223227118675,6
311,1.510418528279236,0.6806995953001379,0.6531094024436055,-0.5542779310193519,6
312,1.8437996150422877,1.7015703808834886,0.1273267560436406,0.17050455795233965,6
313,0.8201813367280111,1.3773111893426067,0.45312847527095473,-0.05549517417283432,5
314,1.6603183789333351,0.19066312962385445,0.2984791823515533,1.047675446249327,5
315,1.951024562883133,0.009654448569503161,0.3840844339686524,0.9284544714268166,6
316,2.0027460908694232,2.107652813823335,0.4753829428298909,0.25474624196582013,5
317,2.7924993119658312,1.5331064940069445,1.0838023238106964,-0.5393365393985801,6
318,2.9616184064902082,1.459298028411822,-0.43248379586076935,0.40280721063434594,7
319,2.7924993119658312,1.5331064940069445,1.0838023238106964,-0.5393365393985801,6
320,2.9616184064902082,1.459298028411822,-0.43248379586076935,0.40280721063434594,7
321,2.0923949697087414,2.143721167619009,0.3818642479837808,-0.3844367176403222,5
322,3.12081913317247,0.7908489315401903,1.522270727013925,-1.0698770900818286,5
323,2.1675823502164873,2.5642469730680943,-0.5370515020425125,0.4242640906952071,6
324,1.9183741917016073,3.1178454370688584,0.21261129333483839,-1.1976155294063868,6
325,1.9183741917016073,3.1178454370688584,0.21261129333483839,-1.1976155294063868,6
326,3.3511794485107895,2.5516439790209677,-3.5256589599306496,-0.05379279802385606,7
327,3.4202540530871053,1.807530805583828,-1.9738050467316837,0.7604053074565091,5
328,2.7029219642579423,3.342127510858239,-3.6138978243788347,-0.4655035396786096,6
329,2.6624336554042407,1.8364323693719347,-1.45356389362216,-1.0453830449559514,5
330,2.632847785873546,1.4280897827992027,-2.8963202955926395,0.7249633706353164,6
331,2.632847785873546,1.4280897827992027,-2.8963202955926395,0.7249633706353164,6
332,1.1937690174610835,1.1619303438463102,0.5860619064990882,-0.6494614020922107,6
333,2.517360189653603,0.290889574692077,0.35355473871659737,-1.2241990611710631,5
334,3.2721062956414424,-0.1790414951522299,1.3378949372330444,-0.0700735749330993,7
335,4.360263498303053,2.6560698470568473,-2.552779597778686,0.33072293386231555,7
336,2.754595942541373,-0.5411278195398318,-1.5700474844614472,0.386349034280868,6
337,1.603706792567331,0.8077167228962941,0.17400363025267793,0.44967352131997046,5
338,2.829465624499901,3.455779962219761,-2.8814297209677475,1.7345484364438715,6
339,3.7487081680980063,3.831825154113426,-3.4359514501595956,2.5134989430343166,7
340,3.4606717709398596,3.6396392748842246,-2.833399286906521,1.4060617006608191,6
341,3.14418444581199,1.3923475813509816,-2.3232955606325905,0.49339692399202684,6
342,3.421452110636281,2.3864157160577455,-1.7467815560443558,0.4401894674415373,6
343,3.421452110636281,2.3864157160577455,-1.7467815560443558,0.4401894674415373,6
344,3.4097359480518543,2.901228456975485,-2.403369563429204,-0.3905625236666974,6
345,2.73161303201081,0.4427120394640865,3.1320179901881335,1.2517962752281269,5
346,4.038562784837672,-0.861417187262837,2.468078146750238,1.1736368647516824,7
347,3.8515896268289693,3.045749516432513,-4.648954185624232,0.3340687088174788,6
348,3.02656819862439,2.129731913595374,-0.8734236692001194,0.42271990905618767,6
